has_current_account,has_pension_saving,has_savings_account,has_savings_account_starter,has_current_account_starter,bal_insurance_21,bal_insurance_23,cap_life_insurance_fixed_cap,cap_life_insurance_decreasing_cap,prem_fire_car_other_insurance,bal_personal_loan,bal_mortgage_loan,bal_current_account,bal_pension_saving,bal_savings_account,bal_savings_account_starter,bal_current_account_starter,visits_distinct_so,visits_distinct_so_areas
0,0,1,0,0,0,0,0,0,140,0,0,0,0,18390,0,0,1,1
1,0,1,0,0,0,0,0,0,300,0,0,0,0,10300,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40250,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,190,0,16270,0,0,1,1
1,0,1,0,0,0,0,0,102500,0,0,202810,0,0,37510,0,0,1,1
1,0,1,0,0,0,0,0,0,60,0,0,3890,0,18580,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,33710,0,0,1,1
0,0,1,0,0,0,0,0,0,1310,0,0,0,0,9150,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,6800,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,520,0,0,8410,0,21300,0,0,1,1
1,0,1,0,0,4560,0,0,150000,940,0,140350,4020,0,31500,0,0,3,2
1,0,1,0,0,0,0,0,0,0,0,0,520,0,28620,0,0,1,1
0,0,1,0,0,0,0,0,0,670,0,0,0,0,13120,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25280,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,45610,0,0,1,1
1,0,1,0,0,0,0,0,75000,0,0,43100,1730,0,30260,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,24490,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,21980,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5530,0,0,1,1
1,0,1,0,0,0,0,0,0,540,0,0,730,0,4780,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,170,0,11340,0,0,1,1
1,1,1,0,0,0,0,0,0,270,0,0,3110,13840,8320,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,38070,0,0,2,2
1,0,1,0,0,0,0,0,15000,610,0,11780,7340,0,20340,0,0,2,1
1,1,1,0,0,0,0,0,74370,0,0,28860,4350,8600,37500,0,0,2,1
1,0,0,0,0,0,0,0,0,480,0,0,12740,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,33360,0,0,1,1
0,0,1,0,0,0,0,0,0,670,0,0,0,0,24590,0,0,3,1
1,0,1,0,0,0,0,0,0,0,0,0,2770,0,7730,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6050,0,80,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11300,0,0,1,1
1,0,1,0,0,0,0,0,0,180,0,0,2300,0,32700,0,0,3,1
0,0,1,0,0,0,2420,0,0,0,0,0,0,0,24550,0,0,3,1
1,0,1,0,0,0,0,0,0,880,0,0,90,0,26710,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15980,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7400,0,0,1,1
0,0,1,0,0,0,0,0,0,1820,0,0,0,0,30180,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,36160,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1120,0,5420,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13080,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,46970,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16950,0,0,1,1
1,0,1,0,0,5530,0,0,0,0,0,0,890,0,11990,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11810,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,80,0,10900,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25230,0,0,1,1
0,0,1,0,0,0,0,0,0,530,0,0,0,0,5580,0,0,1,1
0,0,1,0,0,0,0,0,0,260,0,0,0,0,9260,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31600,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,130,0,6840,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5530,0,0,1,1
1,0,1,0,0,0,0,0,225000,1740,0,207890,9310,0,2040,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,28150,0,0,1,1
1,0,1,0,0,0,0,0,0,640,0,0,2990,0,5590,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,30190,0,0,1,1
1,0,1,0,0,0,2780,0,0,0,0,0,2500,0,14370,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,24100,0,0,1,1
1,0,1,0,0,0,0,0,28500,1350,0,24790,1500,0,23850,0,0,2,1
1,0,1,0,0,0,0,0,200000,0,0,35890,5930,0,14080,0,0,1,1
1,0,0,0,1,0,0,0,0,0,0,0,3060,0,0,0,3060,1,1
1,0,1,0,0,0,0,0,150000,0,0,0,230,0,14090,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,33880,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40010,0,0,1,1
1,0,1,0,0,0,0,0,118970,600,0,46250,870,0,13560,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25990,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,4410,0,10320,0,0,1,1
0,0,1,0,0,0,0,0,0,420,0,0,0,0,13800,0,0,2,1
0,0,1,0,0,0,0,0,0,90,0,0,0,0,12780,0,0,1,1
1,0,1,0,0,0,0,0,0,1120,0,0,6600,0,29440,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14090,0,0,1,1
0,0,1,0,0,0,0,0,0,100,0,0,0,0,13080,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10260,0,0,1,1
1,0,1,0,0,0,0,0,35000,0,0,16920,4380,0,21050,0,0,1,1
1,0,1,0,0,0,0,0,0,320,2330,0,1060,0,15600,0,0,2,1
1,0,1,0,0,5480,0,0,160000,360,0,152180,2640,0,12190,0,0,2,2
0,0,1,0,0,0,0,0,0,90,0,0,0,0,36770,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,36730,0,0,1,1
0,0,1,0,0,0,0,0,0,1060,0,0,0,0,18170,0,0,2,1
0,1,1,0,0,0,0,0,0,0,0,0,0,38100,13570,0,0,2,2
1,0,1,0,0,0,0,0,0,460,0,0,1550,0,12900,0,0,1,1
1,0,1,0,0,6070,0,0,0,750,0,0,3770,0,10110,0,0,2,1
0,0,1,0,0,0,0,0,0,1060,0,0,0,0,25150,0,0,1,1
1,0,1,0,0,2860,0,0,0,0,0,12810,930,0,34450,0,0,2,1
1,0,1,0,0,0,0,0,0,0,3210,0,480,0,7560,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12940,0,0,1,1
0,0,1,0,0,0,0,0,0,80,0,0,0,0,30020,0,0,1,1
0,0,1,0,0,0,0,0,0,60,0,0,0,0,10350,0,0,1,1
0,0,1,0,0,0,0,0,0,970,0,0,0,0,15290,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,18580,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,21580,0,0,1,1
1,0,1,0,0,0,0,0,0,790,13910,0,1000,0,4250,0,0,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,26390,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7810,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16720,0,0,1,1
0,0,1,0,0,0,0,0,0,850,0,0,0,0,8350,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,16500,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6710,0,35740,0,0,2,1
1,0,1,0,0,0,0,0,0,210,0,0,2910,0,8210,0,0,2,1
1,0,1,0,0,0,0,0,70000,500,0,53730,6920,0,27080,0,0,2,1
0,0,1,0,0,0,0,0,0,450,0,0,0,0,23650,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2900,0,19580,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14650,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25560,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,5480,0,14040,0,0,1,1
1,0,1,0,0,0,0,0,174970,0,0,0,1000,0,23810,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9880,0,0,1,1
0,0,1,0,0,0,0,0,0,170,0,0,0,0,19970,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13280,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,15180,0,12040,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,18790,4100,0,8190,0,0,2,1
1,0,1,0,0,0,0,0,0,1000,0,0,850,0,14600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11730,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,560,0,38070,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2370,0,24690,0,0,1,1
1,0,1,0,0,0,0,0,0,1840,0,0,6560,0,6150,0,0,1,1
1,0,1,0,0,0,0,0,185090,860,0,217910,0,0,7940,0,0,4,2
1,0,1,0,0,8790,0,0,0,0,0,16450,2950,0,39860,0,0,2,2
0,0,1,0,0,0,0,0,0,890,0,0,0,0,46610,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3510,0,19720,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,740,0,8350,0,0,1,1
1,0,1,0,0,0,0,0,0,640,0,0,2410,0,13590,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,1490,0,30810,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,5640,0,43020,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,12340,0,7410,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,27270,0,0,1,1
1,0,1,0,0,2910,0,0,0,150,0,0,2120,0,11610,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,1150,0,16580,0,0,1,1
1,0,1,0,0,0,0,0,8800,0,0,0,590,0,7800,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,720,0,8400,0,0,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1530,0,5480,5480,0,1,1
1,1,1,0,0,0,0,0,106000,480,0,122490,2420,13220,10800,0,0,1,1
0,0,1,0,0,0,0,0,0,520,0,0,0,0,20310,0,0,1,1
0,0,1,0,0,0,0,0,0,400,0,0,0,0,30310,0,0,2,1
0,0,1,0,0,0,0,0,0,2210,4240,0,0,0,6950,0,0,2,1
0,0,1,0,0,0,0,0,175000,410,0,0,0,0,15600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6430,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1330,0,41530,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,7340,0,410,0,0,1,1
1,0,1,0,0,0,0,0,79350,0,0,0,120,0,6000,0,0,3,1
1,0,1,0,0,0,0,0,0,0,0,0,630,0,14360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9580,0,0,1,1
1,0,1,0,0,0,0,0,66930,0,0,0,520,0,11400,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,630,0,6540,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9100,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11670,0,0,1,1
1,0,1,0,0,0,0,0,0,300,0,0,0,0,44600,0,0,2,1
0,0,1,0,0,0,0,0,0,650,0,0,0,0,37620,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8600,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1690,0,11060,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,10,0,6500,0,0,1,1
0,0,1,0,0,0,0,0,0,520,0,25200,0,0,10530,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7430,0,0,1,1
1,0,1,0,0,7810,8880,0,0,0,0,0,0,0,18790,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1060,0,15150,0,0,1,1
0,0,1,0,0,0,0,0,0,490,0,0,0,0,40180,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15090,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,30,0,6370,0,0,1,1
0,0,1,0,0,0,0,0,0,0,24700,0,0,0,30780,0,0,1,1
1,0,1,0,0,0,0,0,0,80,0,0,100,0,12400,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25190,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12790,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,38140,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5350,0,0,1,1
1,0,1,0,0,0,0,0,0,1220,0,0,920,0,32370,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11650,0,0,1,1
1,0,1,0,0,0,0,0,0,190,0,0,260,0,34140,0,0,2,2
0,0,1,0,0,0,0,0,0,390,0,0,0,0,26770,0,0,2,2
1,0,1,0,0,0,0,0,0,0,0,0,0,0,29300,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,18350,0,0,1,1
1,0,1,0,0,0,0,0,0,80,0,0,4810,0,9500,0,0,1,1
1,0,1,0,0,0,0,0,0,60,0,0,5660,0,17910,0,0,1,1
1,0,1,0,0,3550,0,0,0,100,0,0,3780,0,16000,0,0,1,1
1,0,1,0,0,5290,0,0,0,0,0,0,3380,0,16290,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,13030,0,790,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8300,0,0,1,1
0,0,1,0,0,0,0,0,0,1210,0,0,0,0,25000,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12760,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,-30,0,10920,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,19370,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1550,0,5700,0,0,1,1
0,0,1,0,0,0,0,0,85180,1380,0,76130,0,0,29640,0,0,3,3
0,0,1,0,0,0,0,0,0,290,0,0,0,0,19620,0,0,1,1
1,0,1,0,0,0,0,0,0,80,300,0,1990,0,13170,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5360,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,33320,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,35910,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25700,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,290,0,6660,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,13250,0,0,1,1
0,0,1,0,0,1510,0,0,0,0,0,0,0,0,14230,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15590,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10680,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,35440,0,0,1,1
1,0,1,0,0,6120,0,0,0,720,0,0,2370,0,5900,0,0,1,1
0,0,1,0,0,7330,0,0,85000,510,0,30920,0,0,18560,0,0,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25060,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40060,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,16960,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,17510,0,0,1,1
1,0,1,0,0,0,0,0,30000,0,0,26170,0,0,15310,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8260,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,20,0,11060,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,5270,0,15800,0,0,1,1
0,0,1,0,0,0,0,0,0,470,0,0,0,0,5750,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,8340,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2980,0,11290,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23390,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10090,0,0,1,1
1,0,1,0,0,0,2520,0,62500,0,0,29640,650,0,32780,0,0,2,1
1,0,1,0,0,4370,0,0,0,0,0,0,450,0,11920,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,27480,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,440,0,7410,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,46320,0,0,1,1
0,0,1,0,0,0,0,0,0,350,0,0,0,0,15300,0,0,1,1
1,0,1,0,0,0,0,0,100000,360,2250,85210,4600,0,20560,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,2320,0,18450,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5960,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,11390,0,0,1,1
1,0,1,0,0,0,0,0,84780,850,0,50840,0,0,24530,0,0,3,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25190,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6530,0,1160,0,0,1,1
1,0,1,0,0,0,0,0,0,540,0,0,0,0,10430,0,0,1,1
0,0,1,0,0,0,0,0,0,230,0,0,0,0,7380,0,0,3,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,24900,0,0,1,1
1,0,1,0,0,0,0,0,0,1550,0,0,0,0,17640,0,0,1,1
0,0,1,0,0,0,0,0,0,550,0,0,0,0,25400,0,0,1,1
1,0,1,0,0,0,0,0,55000,1830,0,52200,0,0,41050,0,0,2,1
0,0,1,0,0,0,0,0,0,240,0,0,0,0,37830,0,0,1,1
1,0,1,0,0,0,0,0,0,1000,0,0,0,0,10060,0,0,1,1
0,0,1,0,0,0,0,0,0,640,0,0,0,0,17090,0,0,1,1
1,0,1,0,0,0,0,0,0,1130,0,0,1990,0,23580,0,0,2,1
1,0,1,0,0,0,0,0,56500,0,0,87580,1520,0,32100,0,0,1,1
0,0,1,0,0,0,0,0,91720,0,0,0,0,0,9230,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,10100,0,0,1,1
0,0,1,0,0,0,0,0,0,540,0,0,0,0,10980,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,24890,0,0,1,1
1,0,1,0,0,0,0,0,0,700,0,0,0,0,20480,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,2510,0,37480,0,0,1,1
0,0,1,0,0,8880,2540,0,0,0,0,0,0,0,6100,0,0,2,1
1,0,1,0,0,0,0,0,100000,0,0,0,3870,0,1390,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6370,0,20700,0,0,1,1
0,0,1,0,0,7440,0,0,0,0,0,0,0,0,25250,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25150,0,0,1,1
1,0,1,0,0,0,0,0,0,0,970,0,1990,0,44320,0,0,1,1
1,0,1,0,0,0,0,0,137500,1680,17500,117400,2090,0,8750,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31990,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25660,0,0,1,1
1,0,1,0,0,0,0,0,55500,0,0,98110,1830,0,14460,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,20,0,20170,0,0,1,1
0,0,1,0,0,0,0,0,0,1190,0,0,0,0,15680,0,0,2,1
1,0,1,0,0,0,0,0,0,220,0,0,1510,0,9650,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,150,0,6600,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31010,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10280,0,0,1,1
1,0,1,0,0,0,0,0,150000,170,0,99670,11340,0,0,0,0,3,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,10210,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7030,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,23390,0,0,1,1
0,0,1,0,0,3280,0,0,194000,0,0,0,0,0,16520,0,0,3,1
1,0,1,0,0,0,0,0,0,0,0,0,770,0,24460,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,36440,0,0,1,1
0,0,1,0,0,0,0,0,0,550,0,0,0,0,10860,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,32160,0,0,1,1
1,0,1,0,0,0,0,0,90000,270,0,79600,1670,0,23500,0,0,1,1
1,0,1,0,0,0,0,0,0,790,0,0,0,0,22850,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2810,0,18910,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7730,0,0,1,1
0,0,1,0,0,0,0,0,0,750,0,0,0,0,34730,0,0,1,1
1,0,1,0,1,3120,0,0,230000,0,0,0,2140,0,27660,0,0,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,25440,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2190,0,6480,0,0,1,1
0,0,1,0,0,0,0,0,0,1240,0,0,0,0,27430,0,0,1,1
1,0,1,0,0,960,0,0,67500,330,0,43340,860,0,13490,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7870,0,0,1,1
1,0,1,0,0,0,0,0,0,90,0,0,0,0,9200,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,46920,0,0,1,1
1,0,1,0,1,0,0,0,0,0,0,3280,1980,0,33990,0,1980,1,1
0,0,1,0,0,0,0,0,0,50,0,0,0,0,23900,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,3610,0,6190,0,0,1,1
1,0,1,0,0,0,0,0,60000,900,0,184010,7190,0,10300,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,50,0,19440,0,0,1,1
1,0,1,0,0,8960,0,0,150000,1010,0,0,1500,0,8640,0,0,1,1
1,0,1,0,0,0,0,0,0,290,0,0,70,0,16220,0,0,1,1
0,0,1,0,0,0,0,0,36440,0,0,0,0,0,29950,0,0,1,1
1,0,1,1,0,0,0,0,0,290,0,0,2390,0,15010,15010,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14880,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6770,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,16960,0,0,1,1
1,0,0,0,0,1620,0,0,0,80,0,0,14760,0,0,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9670,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,41100,0,0,1,1
1,0,1,0,0,0,0,0,14860,500,0,7320,2170,0,16320,0,0,1,1
1,0,1,0,0,0,0,0,0,360,0,0,9050,0,16090,0,0,1,1
0,0,1,0,0,6730,0,0,0,590,0,0,0,0,21530,0,0,1,1
1,0,1,0,1,7560,0,0,146250,0,0,0,10,0,23760,0,10,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3960,0,42540,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,660,0,30130,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,35340,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,1,1
0,0,1,0,0,0,0,0,32160,0,0,0,0,0,8960,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,37870,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,6150,0,37430,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,9050,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2450,0,31750,0,0,1,1
1,0,1,0,0,0,0,0,0,380,0,0,40,0,7050,0,0,2,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,16530,0,0,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,32480,0,0,1,1
1,1,1,1,1,0,0,0,96680,0,0,0,3760,11650,4530,4530,0,2,2
1,0,1,0,0,0,0,0,0,640,0,13280,7640,0,17060,0,0,2,2
0,0,1,0,0,0,0,0,0,1020,0,0,0,0,6800,0,0,1,1
1,0,1,0,0,0,0,0,0,530,0,0,0,0,5670,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,1370,0,5610,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,3050,0,23240,0,0,1,1
0,0,1,0,0,0,0,0,0,370,0,0,0,0,17710,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,31250,0,0,1,1
1,0,1,0,0,2040,0,0,0,1050,11510,0,7760,0,340,0,0,3,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12610,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,38050,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22230,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,22340,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,14180,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,30310,0,0,1,1
1,0,1,0,1,0,0,0,0,0,0,0,110,0,15710,0,110,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,36910,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,7560,0,19880,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,210,0,6860,0,0,1,1
0,0,1,0,0,1820,0,0,0,630,0,0,0,0,15820,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15290,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,5200,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,12690,0,0,1,1
1,0,1,0,0,0,0,0,0,250,0,0,3480,0,43980,0,0,1,1
1,0,1,0,0,0,0,0,0,540,0,0,2660,0,28490,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2310,0,17820,0,0,1,1
0,0,1,0,0,0,0,0,0,870,0,0,0,0,9930,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,40220,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,15190,0,0,1,1
0,0,1,0,0,6180,7420,0,0,460,0,0,0,0,8880,0,0,1,1
1,0,1,0,0,3650,0,0,0,0,0,0,4130,0,42320,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2050,0,25390,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,7740,0,0,1,1
0,0,1,0,0,0,0,0,0,260,0,0,0,0,30170,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,36660,0,0,1,1
1,0,1,0,0,0,0,0,0,0,0,0,2220,0,7220,0,0,1,1
